path,hash_id,documentType
croatia/Decisions,4315066a42cf18da7c87ef0221863095,needProcess
croatia/Decisions,433f6cfc636e25b626f7a882d866cbaf,non-GDPR
croatia/Decisions,9514377ed0ef7b457ae56c4246210189,non-GDPR
croatia/Decisions,659e2803ec61fe6d3cfeea3bd52785dd,needProcess
croatia/Decisions,ffb90a0134f98029e0ab67f7e9569b4b,needProcess
croatia/Decisions,d7ea64d1c27f3abc0f5a3db63407748d,non-GDPR
croatia/Decisions,6fd48c20c071c39236b2b18151eb8104,non-GDPR
croatia/Decisions,ed196a36240dfc8908fb44b775d4c9f5,needProcess
croatia/Decisions,d800b7ffab732eb51e64282e019f6917,needProcess
croatia/Decisions,9cad240f7e60d3ff901a2e95e0a1daea,non-GDPR
croatia/Decisions,ce8d86524ceeb47e2b2ace570bbea7e0,non-GDPR
croatia/Decisions,92480e1118a3378cecc85c8b6bc9a605,non-GDPR
croatia/Decisions,3933405309a818cd203f12601817e0a0,non-GDPR
croatia/Decisions,a48c0b0dff3b580c2aae69e8c4dbe8b7,needProcess
croatia/Decisions,50d894dbec37538d11958fdcf5f4f905,needProcess
croatia/Decisions,0f2ddaaa588c9e584c52ba45b7eb392e,needProcess
croatia/Decisions,31396665a9b848fbc4d7f23ba06eb8f4,non-GDPR
croatia/Decisions,a9799de1eff72f968f7c699ecd1ead52,needProcess
croatia/Decisions,a141aee37c0c4abf66cf7e3033b40206,needProcess
croatia/Decisions,736f966c3b511aa6ad2f87bbfca835a3,needProcess
croatia/Decisions,5e4e595894a620afff56c356bb4368a3,non-GDPR
croatia/Decisions,98c51f62ca7d7bd25014a0b08422dd80,needProcess
croatia/Decisions,c9baeb51f308607025ec54d756bbb53f,needProcess
croatia/Decisions,cacb717df299a055c3ac2d904d4d4ed7,non-GDPR
croatia/Decisions,b2430ddf1015e121eadbd91cf0e9684c,needProcess
croatia/Decisions,2986cafff05c66aae4c6a49dc64754c9,non-GDPR
croatia/Decisions,232dae85deb0518e2acf477f32662a3c,non-GDPR
croatia/Decisions,3ccd567c784de7bc0414dad9609e3b1f,needProcess
croatia/Decisions,83f4c9b7fe8d5b63bba1a6df35a7eda2,non-GDPR
croatia/Decisions,0a21dda07bf05678a41fc75b287d6a89,needProcess
croatia/Decisions,4113bfc8055a413e5ed30f6912a7cd42,non-GDPR
croatia/Decisions,c4b54cb659d55e096d2a067fae5f995d,needProcess
croatia/Decisions,7910b06e0ba48234dc33f9149cdd6c91,non-GDPR
croatia/Decisions,cdb46abd0c6b8fe9310ab861ca95669c,non-GDPR
croatia/Decisions,77d3658034608dd98af88c5acf556c34,non-GDPR
croatia/Decisions,7f94c778fbc33126931bde61ff2235d9,needProcess
croatia/Decisions,ad7052523de97c2d079d9b1e6a52e17e,non-GDPR
croatia/Decisions,560d14fd4bea4ff47624bf3a50b039cb,needProcess
croatia/Decisions,dcb7902f5ab66b6dcd9ed093d758784a,needProcess
croatia/Decisions,7abd811146620c81e3fa7a8ba1564eb9,non-GDPR
croatia/Decisions,c8080ce4ac248ccee21e96d2459e35e9,needProcess
croatia/Decisions,01a4828a46baa45397b5f6412ba9ea0c,needProcess
croatia/Decisions,db8f58ae4dd1343a74ce92ca676a2ddb,needProcess
croatia/Decisions,0900227eaef56366991884651966431e,needProcess
croatia/Decisions,093684fd88aef56f62d79a2cf7ca55ad,non-GDPR
croatia/Decisions,fe93bd25af40f8fc742ed8f5f42642a3,needProcess
croatia/Decisions,c079166bc7a95af9b298f4de464083e9,needProcess
croatia/Decisions,96ea4faa46e9c8ea8906fb11243e7246,non-GDPR
croatia/Decisions,e01d409a067980ec8ce7a60bc513df89,needProcess
croatia/Decisions,662440544d2054d05784732ddf86e684,non-GDPR
croatia/Decisions,b4805b7e382b7d27cab0e6fb5a432404,needProcess
croatia/Decisions,189e92b99cb5528b3abb034ad7852d1e,needProcess
croatia/Decisions,480822bec7fc5497ce49c9e7febcd2e5,non-GDPR
croatia/Decisions,8e575a12dfe17fd750393e84cfd17efc,needProcess
croatia/Decisions,73830bb265fc81cf7b8e8d1998b5896e,needProcess
croatia/Decisions,f624377092997ddf54ce568d59f39537,needProcess
croatia/Decisions,a21dd65e3197bff70bee77424966b984,needProcess
croatia/Decisions,9eee0be6cef68ff9747d7009be598994,needProcess
croatia/Decisions,85dcf7de22f58cfee8be0031a673b6de,needProcess
croatia/Decisions,f831fa147d86f68d007cdd96d15f1256,non-GDPR
croatia/Decisions,f305e3fa32c37241e4a460dcdb11daef,needProcess
croatia/Decisions,86c11d0dabdb1142c988c3de3e68b50a,needProcess
croatia/Decisions,2886119f88a757f9169d5a2ff958a3cd,needProcess
croatia/Decisions,2ffe857d3c8ab2a715fe905ca61e0725,needProcess
croatia/Decisions,71b1015c0acaa53f1056789fdb15357b,needProcess
croatia/Decisions,cf397d1226c87a3dd543467e6736aef3,needProcess
croatia/Decisions,4cb94e663e38acc175f3712f1435b1f9,non-GDPR
croatia/Decisions,6fe18062d694ebbbde4e19934d9abbe4,needProcess
croatia/Decisions,df6bda26bb9200b6efa010f6186ff466,non-GDPR
croatia/Decisions,d8d52e064bbe1226f9a7dc4ca1be3ab1,needProcess
croatia/Decisions,5c579b3fa7a96a814f4acccf0a1115df,non-GDPR
croatia/Decisions,ed736f0b718be196d81d6ef4e887a7e0,needProcess
croatia/Decisions,bd1bb856462c72279ca3641113ec42af,needProcess
croatia/Decisions,a75056b50f4d48b9ae6ee363ca663138,non-GDPR
croatia/Decisions,d9fc3c47414e8f92aa075264205abbf2,needProcess
croatia/Decisions,bbf43a637d5724f52b540e1c5c3f08e7,needProcess
croatia/Decisions,ff822a1182f804031e2a95473256edc1,non-GDPR
croatia/Decisions,8d440249b0e430ca65fc449d6eb7f248,needProcess
croatia/Decisions,a59a16713501f4801bf3297e199a4fec,non-GDPR
croatia/Decisions,d449f6c80838400931a5267cb66a39ae,needProcess
croatia/Decisions,5a211dbdbd5c36c1d79920106f792998,needProcess
croatia/Decisions,cd4b46e237e816ebd1b1efb5bb6f0ead,non-GDPR
croatia/Decisions,76252a6ef8e008a0022aab9bdac3172c,non-GDPR
croatia/Decisions,f979e0d1bf6c7ce9b09f0bba2cc5c19a,needProcess
croatia/Decisions,bfb228723c11e39467990efb233e058c,needProcess
croatia/Decisions,f4df6935930af9f7c50567939888b9f2,needProcess
croatia/Decisions,043b19e3c0cd07d13727612a225e611d,non-GDPR
croatia/Decisions,e848a88d46e7f1ff59b9cc15f46a595f,non-GDPR
croatia/Decisions,bf0b1c48193c43bc17a4d43e6bff4099,non-GDPR
croatia/Decisions,f3719f358e9c61c4f27e34d6a82f4f24,needProcess
croatia/Decisions,74999cad06a6f64359d7d9b7f0efad6c,non-GDPR
croatia/Decisions,1b694fdb87b50924b7d6eba3ca738c9e,needProcess
croatia/Decisions,d9d99c8dcc4e1bc2b27d6fa444a82ae1,needProcess
croatia/Decisions,12f9512f63eb77f2665a9ce4251f3893,non-GDPR
croatia/Decisions,55bd8f78c77bd8efa280a3237b2bca9c,needProcess
croatia/Decisions,672e49186261523cacad9c1eef5d6061,non-GDPR
croatia/Decisions,3f6fcff2f0e661e5f20f233ed13234b3,non-GDPR
croatia/Decisions,f44b9b7ec2acb25ab743cab5b9e7169a,needProcess
croatia/Decisions,fefcaf83b806383a414ecfdc2294e21a,non-GDPR
croatia/Decisions,80dc0e7ad4bafd9855a158cc94f7132b,non-GDPR
croatia/Decisions,e382085f15961d8a586dd1864f677ccf,non-GDPR
croatia/Decisions,2c85ac99e0bf814190696ec949e1427b,non-GDPR
croatia/Decisions,9b1d2eebf9cba039ac6318b8730316d0,non-GDPR
croatia/Decisions,f3ffc8054efb3408a5526e9bcd3a8563,non-GDPR
croatia/Decisions,578c3181f1f28c0d0b0000c5bbda69fb,non-GDPR
croatia/Decisions,5e3425aecaa7dda4a551475c8ef30116,non-GDPR
croatia/Decisions,ba8675f240b61ff2bda637bfd8bd0f3b,needProcess
croatia/Decisions,6ded69c97d9da9801c87a9a596c1cdc4,needProcess
croatia/Decisions,baeab483d8568e5d920f3297fb1d78c8,non-GDPR
croatia/Decisions,da869ff577e6414b10d5164c5ed20d51,needProcess
croatia/Decisions,2c58c9ccd81859ff928353d419eeb979,needProcess
croatia/Decisions,f2b82fe9223159ba6ae36459cb37e694,non-GDPR
croatia/Decisions,82f8daf9ec991b2c015b4d5165dc5a98,non-GDPR
croatia/Decisions,7613a6b7e5b19c84b2f899a43e2f01fa,GDPR
croatia/Decisions,837ec634966e7c263afe269fe670e31b,non-GDPR
croatia/Decisions,109edae875b5edd21b857de040d10cfe,needProcess
croatia/Decisions,da9ea273036f980beb50783b65b058dd,non-GDPR
croatia/Decisions,31b378913ff5d734b5855d6b3705bc5f,needProcess
croatia/Decisions,dc07f1749e6257c5e47ee1a7b8d819c4,non-GDPR
croatia/Decisions,40e054629eb92e9c0b73c747eb59bf47,non-GDPR
croatia/Decisions,e3bf4f7e4a3d89e9dc8bcfec609905e9,non-GDPR
croatia/Decisions,8e690b3d546efd7615c3c5d8a3ca5184,non-GDPR
croatia/Decisions,05e6af8474eb36a99dd541848aa6e449,non-GDPR
croatia/Decisions,a71148b8b7f7adc2861a9daf2fe18612,non-GDPR
croatia/Decisions,bad2142d896b89aa1c2d72524e1d6b31,non-GDPR
croatia/Decisions,0b10cb5f5b99ec2201fbb6f23413e758,non-GDPR
croatia/Decisions,8a08b9693dd4fe2dc86463c536ca2b9e,needProcess
croatia/Decisions,f09a22eff6a8d12e345c276ae0779e3f,non-GDPR
croatia/Decisions,cbce51f5b31b35fee6717e13e9d11169,non-GDPR
croatia/Decisions,314ec9d72fecc7a4585fca122c82d554,non-GDPR
croatia/Decisions,dcb29898157197dc4af8840bc57ef3e1,non-GDPR
croatia/Decisions,8ac98da1b3543ddeccf68025d19e2acc,non-GDPR
croatia/Decisions,6131c79c444daa42d851228904a5dc6b,non-GDPR
croatia/Decisions,6dfe290f1ed5c78b0051aac35306d31a,non-GDPR
croatia/Decisions,e19f2b7185d919a281a40ea25e3c03e0,needProcess
croatia/Decisions,f0178f2e6aa9bc488c7d739aeb697883,non-GDPR
croatia/Decisions,19670957dd7ab17d99c1dc35f40cbeb9,non-GDPR
croatia/Decisions,f77e68c907bb6eca0199bf42a081f1b6,non-GDPR
croatia/Decisions,1fb073741676e3f0ffa3dcde614a2d3f,non-GDPR
croatia/Decisions,4ef2164f0e07b0ea4a6c565eed7ee928,needProcess
croatia/Decisions,83b7e5b487c85651ba00ee5c0571c405,needProcess
croatia/Decisions,f2c1697f7a301911efbb66124fe39a5e,needProcess
croatia/Decisions,3232a17eed30dc5a68deb0f13c7f3cf5,needProcess
croatia/Decisions,d0e255a30005dd2986f1f9baadda5975,needProcess
croatia/Decisions,b2bf86576e6a1eb7e4a45d651b4ab6ae,non-GDPR
croatia/Decisions,e04c35fde680358474e09ec806a8071f,needProcess
croatia/Decisions,e60b43f600ce806819c93244e7723f47,GDPR
croatia/Decisions,e7e867ee0bfac4c542e805a5ba0be098,non-GDPR
croatia/Decisions,0682c8695657536ec43183054789c9ca,non-GDPR
croatia/Decisions,b625bfbc7384a489776c3d831e3bccd7,needProcess
croatia/Decisions,675f42e1da593ea097e4657cae80b919,needProcess
croatia/Decisions,f84f955f0394ec58261693ea11478c44,non-GDPR
croatia/Decisions,9dc36b701e965a5442f606d64fc8abd7,non-GDPR
croatia/Decisions,d4b6deeaa0dae5570ef8fe73c6cccdb9,non-GDPR
croatia/Decisions,28f36c86e4f38e1e79d8fd35d52cbef8,needProcess
croatia/Decisions,d79de8905cc87e3007fbd1f32d22e9da,non-GDPR
croatia/Decisions,be2bbb70d08af42873e7a4564d040750,non-GDPR
croatia/Decisions,5ac2146d8989b2502b2af72d7ce3ac86,GDPR
croatia/Decisions,e5e31e09e3ab0e203b3f4612ad7966d6,needProcess
croatia/Decisions,1eb838b5b17ba1f402e92abd5af80b11,GDPR
croatia/Decisions,e646806ed6393960a11765563225d1dc,non-GDPR
croatia/Decisions,ba0e8d8b59360c16f29e5a58de4a8e76,non-GDPR
croatia/Decisions,4d2853464b8567bdb99656ca3f07a57d,non-GDPR
croatia/Decisions,2d09dda7119ea1801c38940665d0abdd,non-GDPR
croatia/Decisions,260a14e1c95b890a180b5735e66e071e,needProcess
croatia/Decisions,04042738139473eff7b9037637c4b34a,needProcess
croatia/Decisions,861632ac1b96fb79d9898986570663d2,needProcess
croatia/Decisions,dc0aed847867bf69ad4a2dcca04c410e,non-GDPR
croatia/Decisions,66a725a26cb1f6181c2217d96beae6f9,needProcess
croatia/Decisions,b5a357a08713e816015a08149d73f079,non-GDPR
croatia/Decisions,c08d4c2b14c94aad26e35f17c3a8087e,needProcess
croatia/Decisions,c8a04e582dae11fe087a5b71bab94ea3,needProcess
croatia/Decisions,2deda23a0831f93a1f872c01a2280115,needProcess
croatia/Decisions,20552d821d2959d58bb0415bcbc2f362,needProcess
croatia/Decisions,e05b24a445c30c37315f37da9036094d,needProcess
croatia/Decisions,799180adbca7f574480b698e5c27d12f,non-GDPR
croatia/Decisions,65004f93eb91e790d7bcad2fa6178517,non-GDPR
croatia/Decisions,97f65e919dd4ae09aebd945b64e678df,non-GDPR
croatia/Decisions,c826ed8111f441c2114caa8ce21b208d,non-GDPR
croatia/Decisions,6788215f377082e95dcb661de0548424,non-GDPR
croatia/Decisions,3d6e97b91127ec41ee462f50a68a8c9a,needProcess
croatia/Decisions,1ccc4c79c52a4b77237e99524d1ec6d5,non-GDPR
croatia/Decisions,ad162861a958fd8b306049b47fe49ba9,needProcess
croatia/Decisions,9f1853dcd157607fe6890b17c75dd5d1,needProcess
croatia/Decisions,4581fa8b04f451231e002b8dc26e5727,non-GDPR
croatia/Decisions,9df05acd27502894a61062f8fbef7198,needProcess
croatia/Decisions,2eb86c7425a97a1b04a3458f8a10b215,needProcess
croatia/Decisions,0912e6a2e43d5c1a6c8ee90cf67b7d99,non-GDPR
croatia/Decisions,ef93670c5cf5217fffd88f6c397e1a33,non-GDPR
croatia/Decisions,843033a713cc65aac6b20f3fafb51628,needProcess
croatia/Decisions,fc0cda5c2777b89693ed2dc7db772e69,needProcess
croatia/Decisions,f438282fa29f5c6588e49f9f239c0b01,non-GDPR
croatia/Decisions,c6587be751403f217b1b920b4b5ae99b,needProcess
croatia/Decisions,7b524ece000cc0cfbc0538d6e133e3c0,needProcess
croatia/Decisions,9f19d98126cecb0a0e3122bb9248ea0f,non-GDPR
croatia/Decisions,62fbc672f5fb9298af1a70fc7fee1471,needProcess
croatia/Decisions,426bb1bfdc787d433bffaaa6b8da31aa,needProcess
croatia/Decisions,b466b88fff8a96809f3346e0152943dd,non-GDPR
croatia/Decisions,b30ec0ee7ab777e1133ce4c1e1a64afb,needProcess
croatia/Decisions,d70515efb0ce2e1967c10ccd69e82d3a,non-GDPR
croatia/Decisions,d663c4dac6dd749c70c74b709e83adfe,non-GDPR
croatia/Decisions,52c92a885967876b0ec6612fc209be1e,non-GDPR
croatia/Decisions,893b18110d53902f94ccdb422195b5f7,non-GDPR
croatia/Decisions,0a9c423a2fd68c9c41a96fc5f5e57c76,non-GDPR
croatia/Decisions,81faa9efe647ddffcfaf8c6ea2b2395c,non-GDPR
croatia/Decisions,3cae8f044ba5aaad7422c7756ffc0635,needProcess
croatia/Decisions,496029d0839e06de6e6657a8e6db027e,needProcess
croatia/Decisions,3fe58ac0f1dc5cb093ef9e3a7b4b75e6,needProcess
croatia/Decisions,927f97da9a463b28e48128a12e4eee3a,needProcess
croatia/Decisions,aa562c3f8399520299a4b0714de39eb3,needProcess
croatia/Decisions,4a52d703157ef6c6e4f9ebf6627e8a7c,needProcess
croatia/Decisions,0a9939b5b10d319ff8eac2b91bed8b04,needProcess
croatia/Decisions,b529011ec06bb3d297699962252443fe,needProcess
croatia/Decisions,75728fd5547af963f4b719e280e074f8,non-GDPR
croatia/Decisions,e0683c6f271587f3270cc674dfc4dfe3,needProcess
croatia/Decisions,078f9e2c932c46dc87346f8ca7b7c128,non-GDPR
croatia/Decisions,f9d38393ca7113919397f5a01f1fb830,needProcess
croatia/Decisions,f89d905ae6bdf6edaff0e647f4c3917e,GDPR
croatia/Decisions,770a28346df8958fcfca272ae5564f6b,needProcess
croatia/Decisions,8e1318b4829701f59f167d0afcb2b03f,GDPR
croatia/Decisions,4af76c662ea5ae156ccebefc3c26a963,non-GDPR
croatia/Decisions,ec16db95ea1f9470af752da2d1a6a2f9,needProcess
croatia/Decisions,9c6203e19c096f9fbdb4ebd4aecb1cb0,non-GDPR
croatia/Decisions,ed7818d084d992bfd7b6b030e6fd4f5b,needProcess
croatia/Decisions,c12377551d4684bc906b548fc755759f,non-GDPR
croatia/Decisions,e83cd3f8930f7c5c0a9ee873a3263701,non-GDPR
croatia/Decisions,5468a59e7e30988787c04c2cc17141da,non-GDPR
croatia/Decisions,96fae83136f3f8c22f908ec2cc300f9a,needProcess
croatia/Decisions,f3356dbe63b4788db2bd107199a11a43,needProcess
croatia/Decisions,2f673bd004b458230b280992819b30c2,needProcess
croatia/Decisions,d8ccfc87a2c49f4bcd952c659ceb8ccc,non-GDPR
croatia/Decisions,c2e7d925c0eb3008dd36fa1cf2765e93,non-GDPR
croatia/Decisions,3a1cc4c88df79c6b0aaac10f92aaa1d8,non-GDPR
croatia/Decisions,753319d7d178fd9458d2dbe486dd9ad8,needProcess
croatia/Decisions,e8815076132c9c2c0cad1116006616b0,non-GDPR
croatia/Decisions,38f34c357563bbfd74332e10812a4824,non-GDPR
croatia/Decisions,e7e368872fc98c2265abbbe507130718,needProcess
croatia/Decisions,601733e6477b774ce922a1c5f83fa5f3,non-GDPR
croatia/Decisions,19e2fbdd68d5fb2de4fced480593295f,needProcess
croatia/Decisions,7d41d8151accb2f2a37de6c29e1d3d7b,non-GDPR
croatia/Decisions,63cd3b48e22e6709032c304353fe2a2a,non-GDPR
croatia/Decisions,cb31468b5253ab38cccbefd8016e5969,needProcess
croatia/Decisions,ad97da4b9dbc501d9e102a2e425b68a0,needProcess
croatia/Decisions,acaff24dd243237a2b511460578be40b,needProcess
croatia/Decisions,5faa3b164ff12d77c01b97cc2e2b1389,needProcess
croatia/Decisions,2333f16d0335dfdb72c54a46b4d5d599,needProcess
croatia/Decisions,bae2051dd5b6895347dd85f5f2b96ce4,needProcess
croatia/Decisions,9322f843b942d8a740e11d1e2c9055c3,non-GDPR
croatia/Decisions,0d6482bc0a08db760de5581f54e7442a,non-GDPR
croatia/Decisions,6c7cfa2bf1c1ddfc98b37fd25129d1d9,needProcess
croatia/Decisions,d0eb5d1782a17932ee2421a183415d18,non-GDPR
croatia/Decisions,02e9ce8e714d9958ca52e783e845e87f,non-GDPR
croatia/Decisions,1416fa9b25763725929768ea76dcc7ba,non-GDPR
croatia/Decisions,41dfadea40e55eaf7737969590b270bc,non-GDPR
croatia/Decisions,83cf6813f0516861019cd7f0de1276e4,needProcess
croatia/Decisions,c9428bd1e117a6acb700e44dcc41f053,non-GDPR
croatia/Decisions,323fdfaae2ad7a50840555aaf984315b,non-GDPR
croatia/Decisions,72a2c610980696f40a5212be57b4cb8b,non-GDPR
croatia/Decisions,b9205121d8b963df43cf0d4f3a10dbd3,needProcess
croatia/Decisions,27565d7cc163fbe7f27d0ca3cd9e51d1,non-GDPR
croatia/Decisions,77c30b4d48f1262fbd8b3418c9ffc0a3,needProcess
croatia/Decisions,bd56f6fb500ed34eb41452744d2e36c3,non-GDPR
croatia/Decisions,1a9541fe1ec49e258940bb2cd62037b1,non-GDPR
croatia/Decisions,e04dc0e459cf8b1f19bd3f9b50bcb70b,non-GDPR
croatia/Decisions,926a469ef1ee87a0aab4b7b3808b1e75,non-GDPR
croatia/Decisions,b52dcdfa4c68897312f0278aba7218a9,needProcess
croatia/Decisions,9f744903a6b561892fbeae5f3bb10cce,needProcess
croatia/Decisions,15943cc81c8d20642b0641c8dad367df,non-GDPR
croatia/Decisions,ec67b86cc38aa254e795943bfb538025,non-GDPR
croatia/Decisions,d07e65e12883ae3b690b6b395312f578,needProcess
cyprus/Decisions,3383ce39ae04f2c14ee8c339df95abba,needProcess
cyprus/Decisions,abda584ff41533eb788fea0d2bc100c4,needProcess
cyprus/Decisions,8d05b0b7b4cc042bf8f3cc7153d6ea9f,needProcess
cyprus/Decisions,885d62bbadd43316fcebc3bb5f08eb51,GDPR
cyprus/Decisions,58162adebd1d37ce30d54ac7ab2f9fef,GDPR
cyprus/Decisions,f38e3ede11508a31e0b8e6f1765cab70,GDPR
cyprus/Decisions,990592fcf73c274b5199902b42f83f67,GDPR
cyprus/Decisions,30ebf3505075f97edf0d714af530d484,needProcess
cyprus/Decisions,a6c66ca795d4a242e34500d9ab45f06a,GDPR
cyprus/Decisions,231caf9a189b844ef8ec1cb2cb074d8c,needProcess
cyprus/Decisions,9925729712c410d6a8ef82529e96ac1b,needProcess
cyprus/Decisions,103d151d7064bbefee17363750b34974,non-GDPR
cyprus/Decisions,9ac67eb05645a134773a7ac4dcce96ec,needProcess
cyprus/Decisions,05cf341809a2239add2dca198361c8d4,non-GDPR
cyprus/Decisions,54926ce34345b1bbc327d1dfd19b13e2,GDPR
cyprus/Decisions,e273fd5ece69ab2548d135eb4db58b3a,GDPR
cyprus/Decisions,4fec45e7cd9fc9003de796dae95a3f4b,GDPR
cyprus/Decisions,27a2c8e69d55cdca8164d6373d3c0437,GDPR
cyprus/Decisions,03d46a8fb9d1d9a2309d915b1b1e623e,GDPR
cyprus/Decisions,e41520340fd7f7ce876d7f806b17b906,GDPR
cyprus/Decisions,b572cc55e5d4be6dc2cddcb402837673,needProcess
cyprus/Decisions,88b6eb9947f1ee70d6abce905035cc6a,needProcess
cyprus/Decisions,e893f8239ec57acc6e5d0db98b0e053e,GDPR
cyprus/Decisions,f764ee58e776cbb81a7cfd48b3ac1838,GDPR
cyprus/Decisions,4fd21e69e1f09677fa24d04a17ce0b6d,GDPR
cyprus/Decisions,316374e69bebc006a850d4978f0962bf,GDPR
cyprus/Decisions,af51132c2d23d89b9f54c0908657cd4e,GDPR
cyprus/Decisions,5a00679091e6a0bff34cdb8ab5dd62a1,needProcess
cyprus/Decisions,84759ba09171942635457f68bdc26e24,GDPR
cyprus/Decisions,29ca24f9aedade2bdc286f917c8301dd,GDPR
cyprus/Decisions,85a3a778bfec48d222b454e119486c01,GDPR
cyprus/Decisions,3bda903c29236f422dc1f3bec0f48ab3,GDPR
cyprus/Decisions,1343a31b5a1fdd302961f282a17247f8,needProcess
cyprus/Decisions,ce8080385096b9e4fd057d6c56f51863,GDPR
cyprus/Decisions,2f58ffed276b0ac91ce249b5df2c0588,GDPR
cyprus/Decisions,08ab096df1d65a9e00e7b236670dc7f5,GDPR
cyprus/Decisions,576c44069f619f21633e7168fe8d519d,needProcess
cyprus/Decisions,32ca2690eb8d9d6d5dea3c399cd039be,needProcess
cyprus/Decisions,261beb6ccdf1295e815124ef08b911aa,GDPR
cyprus/Decisions,5b745fe748081499c9dcbb5388b9b569,needProcess
cyprus/Decisions,c96c7f6b4c10f60055b687f0ca60f4fa,GDPR
cyprus/Decisions,a014e52d477bc09322b0ed8bb6733911,GDPR
cyprus/Decisions,2a600a3132154fe32f1475d6311a4dce,GDPR
cyprus/Decisions,78763ebb88a3b5e7346529b44c2c5afb,needProcess
cyprus/Decisions,697f5f6ed6ce72d1714484b7b34aa437,non-GDPR
cyprus/Decisions,e0408732366683148627ee3c23f278f6,GDPR
cyprus/Decisions,f4368337f5fffd8f30aaa5fba0c796fe,GDPR
cyprus/Decisions,08b07bcced2cd4a2be195774887782e7,GDPR
cyprus/Decisions,18a433b545a012113b48bfb9427e6f60,GDPR
cyprus/Decisions,9961da709f1c7debc69d8c542815c8d3,needProcess
cyprus/Decisions,1359d6ac2c9c41113d2b1b0301aa60dd,GDPR
cyprus/Decisions,abe0e805ff0db4ca97db71ce4f610855,GDPR
cyprus/Decisions,459226db9bcd1acbe278964f52dca755,needProcess
cyprus/Decisions,34a71be8abb764cda1eef006d15ac803,needProcess
cyprus/Decisions,a25af42a0d3d30a50669bca287b8f054,GDPR
cyprus/Decisions,93e86be9f53d1dbe8b60e0939b9367d7,needProcess
cyprus/Decisions,cd613ad8e5d4f200a02815118e0fda4f,needProcess
cyprus/Decisions,71692486fbe19a0964d95b9fa4f772a5,needProcess
cyprus/Decisions,44298255c7d192cf3615f2ff2baabbf2,GDPR
cyprus/Decisions,10ab71a253815ae89255aea598aad75f,GDPR
cyprus/Decisions,5937f94fc26d827ab588323d0155687f,GDPR
cyprus/Decisions,c41ae25fe1f9cbd919c9c32d00a451bb,GDPR
cyprus/Decisions,d284fd429c6bd4f76b5de02f49a7119a,needProcess
cyprus/Decisions,6d683835e41ad561c84d5ae5d33e89fe,GDPR
cyprus/Decisions,0e8b665ab9478d22ad0754d8551934d3,GDPR
cyprus/Decisions,13335352be1a889f0ed278d980c33aee,GDPR
cyprus/Decisions,5c49fde8b6fd4e4a3f64545957dc0c61,GDPR
cyprus/Decisions,1141e91ad3f5d3138c354503f3da2bf2,GDPR
cyprus/Decisions,668ab0f45d9ef97489d6df67920e35b0,GDPR
cyprus/Decisions,52229be0b4f5e04d3ae2b0b94c6542a5,GDPR
cyprus/Decisions,5a0e46f628a6dca8ea099526ed23c53c,needProcess
cyprus/Decisions,b7ff35f0682b079230ac1f275c539d74,GDPR
cyprus/Decisions,ee09c0dbcdf672e5d2e754fdd3a3fada,GDPR
cyprus/Decisions,38680dfe5bca5975f6078a37af9d3bf9,needProcess
cyprus/Decisions,217c517988e19bc2f7bbfd65abd281b7,needProcess
cyprus/Decisions,813a7b9f78df515c2084e5537bfca4a3,GDPR
cyprus/Decisions,b9abdd42e86d9a4ca3e5fd285aafb640,GDPR
cyprus/Decisions,e49b6f2e2ce80ba24b6c611d276f6b61,GDPR
cyprus/Decisions,e6c9b7ab6d8cbc99a6193e9d038ec848,GDPR
cyprus/Decisions,7121fd16aad8cfdbd6544d80b5cd00a1,needProcess
cyprus/Decisions,50c1742de42dc6696fad79203382614d,GDPR
cyprus/Decisions,66d3e5674279a91d7787d419aebad415,GDPR
cyprus/Decisions,f5d6d334c2a2d93c8dedc7d9cbc7a2b7,needProcess
cyprus/Decisions,56662a0d09ef46b6ae01e985ffe63548,needProcess
cyprus/Decisions,ecccfed5a173b35fb387194a58b6e85a,GDPR
cyprus/Decisions,b5730f18d76fb86991426dc41afd99dd,needProcess
cyprus/Decisions,c80a74cafabf06327aae83f65c3bb9cc,GDPR
cyprus/Decisions,deedd79e06e456895ad6ecb721efc3ff,GDPR
cyprus/Decisions,7eb8f91c6706109b3d6eb28fe1c0b0ce,GDPR
cyprus/Decisions,11d74533185f33f47d1080e017155a9d,GDPR
cyprus/Decisions,1a9915f666a1f31f0ab9c0eec17d7b6a,needProcess
cyprus/Decisions,f14f33a9a5bba9b3aa457ef1de22d56f,GDPR
cyprus/Decisions,ae73730a96aad3c18615ab427f55cd5d,needProcess
cyprus/Decisions,3b1f766bea62782c88842308dfc103db,needProcess
cyprus/Decisions,b10341577871d37a26207910387ed5bf,GDPR
cyprus/Decisions,fd4c84e8d438874213e99b565c5afda8,needProcess
cyprus/Decisions,de7befa1bb63c82f5b2d5d7f5b0ba1da,needProcess
cyprus/Decisions,548b992ed8ef2c5844e2b514331f0ab7,needProcess
cyprus/Decisions,b00bc0a2e235d1653dddb9961095fbe6,needProcess
cyprus/Decisions,5628e89b0b168beb22db8cc20e1216cb,needProcess
cyprus/Decisions,3c593e2e924673dac8c167ab2e0b65bd,needProcess
cyprus/Decisions,94328fe365a2fa5c74e5ef0e1a96c8e6,GDPR
cyprus/Decisions,f2a996b1211eee34aab8e36b850ee7d0,GDPR
cyprus/Decisions,09c27bae028813037d12e7d7df5f6522,needProcess
